,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5897,614855718638584_666590233465132,42,0,0,40,2,0,0,0,0
5898,614855718638584_666570553467100,15,0,0,14,1,0,0,0,0
5899,614855718638584_666558183468337,38,1,0,37,1,0,0,0,0
5900,614855718638584_666543803469775,305,1415,418,186,117,1,1,0,0
5901,614855718638584_666435500147272,15,0,0,14,1,0,0,0,0
5902,614855718638584_666429656814523,2,0,0,2,0,0,0,0,0
5903,614855718638584_666428030148019,4,0,0,4,0,0,0,0,0
5904,614855718638584_666426943481461,171,236,82,70,100,0,1,0,0
5905,614855718638584_666407880150034,7,0,0,7,0,0,0,0,0
5906,614855718638584_666384076819081,9,0,0,9,0,0,0,0,0
5907,614855718638584_666380716819417,423,1661,584,266,152,0,2,1,2
5908,614855718638584_665920573532098,22,2,0,22,0,0,0,0,0
5909,614855718638584_665917873532368,136,250,51,102,32,0,1,1,0
5910,614855718638584_665871753536980,27,0,0,26,0,0,0,1,0
5911,614855718638584_665868346870654,15,0,0,15,0,0,0,0,0
5912,614855718638584_665862616871227,285,1293,295,167,111,1,5,0,1
5913,614855718638584_665754500215372,128,200,63,59,67,1,1,0,0
5914,614855718638584_665721716885317,18,1,0,18,0,0,0,0,0
5915,614855718638584_665710440219778,5,0,0,5,0,0,0,0,0
5916,614855718638584_665703056887183,325,798,354,200,120,0,4,0,1
5917,614855718638584_665268700263952,17,4,1,17,0,0,0,0,0
5918,614855718638584_665251280265694,15,0,0,15,0,0,0,0,0
5919,614855718638584_665238350266987,204,1200,307,162,39,1,2,0,0
5920,614855718638584_665232546934234,17,0,0,17,0,0,0,0,0
5921,614855718638584_665200230270799,186,325,253,109,71,0,3,1,2
5922,614855718638584_665106613613494,18,0,0,18,0,0,0,0,0
5923,614855718638584_665095920281230,11,0,0,10,1,0,0,0,0
5924,614855718638584_665087780282044,129,299,117,100,26,1,1,1,0
5925,614855718638584_665048976952591,34,0,0,34,0,0,0,0,0
5926,614855718638584_665046756952813,297,1133,444,216,75,1,4,0,1
5927,614855718638584_664626706994818,19,0,0,19,0,0,0,0,0
5928,614855718638584_664594240331398,18,0,1,18,0,0,0,0,0
5929,614855718638584_664589253665230,25,0,0,25,0,0,0,0,0
5930,614855718638584_664587056998783,260,1493,338,142,111,0,4,1,2
5931,614855718638584_664564390334383,24,0,0,24,0,0,0,0,0
5932,614855718638584_664555990335223,17,0,0,17,0,0,0,0,0
5933,614855718638584_664551183669037,148,390,210,123,24,1,0,0,0
5934,614855718638584_664449830345839,7,0,0,7,0,0,0,0,0
5935,614855718638584_664428803681275,17,0,0,17,0,0,0,0,0
5936,614855718638584_664419390348883,217,885,248,134,78,2,3,0,0
5937,614855718638584_664412203682935,25,0,0,25,0,0,0,0,0
5938,614855718638584_664405820350240,29,2,0,28,0,1,0,0,0
5939,614855718638584_664384410352381,223,349,251,156,61,3,1,0,2
5940,614855718638584_663837017073787,11,0,0,11,0,0,0,0,0
5941,614855718638584_663834237074065,17,0,0,17,0,0,0,0,0
5942,614855718638584_663805443743611,17,0,1,16,0,1,0,0,0
5943,614855718638584_663798060411016,23,0,0,23,0,0,0,0,0
5944,614855718638584_663792283744927,275,1113,431,168,105,0,1,1,0
5945,614855718638584_663659100424912,17,0,0,17,0,0,0,0,0
5946,614855718638584_663645920426230,18,0,1,18,0,0,0,0,0
5947,614855718638584_663624263761729,23,0,1,23,0,0,0,0,0
5948,614855718638584_663610747096414,300,1532,281,212,82,4,0,2,0
5949,614855718638584_663590623765093,14,0,0,14,0,0,0,0,0
5950,614855718638584_663585330432289,212,306,303,125,85,1,1,0,0
5951,614855718638584_663029190487903,29,2,0,29,0,0,0,0,0
5952,614855718638584_663001890490633,17,0,0,17,0,0,0,0,0
5953,614855718638584_662968760493946,25,1,0,24,1,0,0,0,0
5954,614855718638584_662958577161631,50,0,0,50,0,0,0,0,0
5955,614855718638584_662954463828709,306,1259,319,183,119,0,2,1,1
5956,614855718638584_662884110502411,36,2,0,34,0,0,0,2,0
5957,614855718638584_662821173842038,9,0,0,9,0,0,0,0,0
5958,614855718638584_662805147176974,44,2,1,44,0,0,0,0,0
5959,614855718638584_662792640511558,23,1,0,23,0,0,0,0,0
5960,614855718638584_662760070514815,314,1488,446,206,106,0,0,0,2
5961,614855718638584_662164777241011,20,0,1,19,1,0,0,0,0
5962,614855718638584_662146753909480,20,0,0,19,0,1,0,0,0
5963,614855718638584_662137653910390,18,0,0,18,0,0,0,0,0
5964,614855718638584_662116380579184,31,0,0,30,0,1,0,0,0
5965,614855718638584_662097070581115,24,2,1,24,0,0,0,0,0
5966,614855718638584_662089490581873,36,0,0,36,0,0,0,0,0
5967,614855718638584_662085017248987,413,1934,542,248,160,0,3,1,1
5968,614855718638584_661945250596297,9,1,1,9,0,0,0,0,0
5969,614855718638584_661921597265329,26,0,0,25,1,0,0,0,0
5970,614855718638584_661913563932799,45,1,0,45,0,0,0,0,0
5971,614855718638584_661910807266408,331,1082,522,238,90,1,2,0,0
5972,614855718638584_661401560650666,30,8,0,30,0,0,0,0,0
5973,614855718638584_661396957317793,15,2,0,15,0,0,0,0,0
5974,614855718638584_661388843985271,23,1,1,23,0,0,0,0,0
5975,614855718638584_661370033987152,17,2,0,17,0,0,0,0,0
5976,614855718638584_661353727322116,307,847,440,183,117,1,6,0,0
5977,614855718638584_661339897323499,33,0,0,33,0,0,0,0,0
5978,614855718638584_661336567323832,128,229,229,112,16,0,0,0,0
5979,614855718638584_661071827350306,17,0,0,17,0,0,0,0,0
5980,614855718638584_661036827353806,17,0,0,17,0,0,0,0,0
5981,614855718638584_661025474021608,17,0,0,17,0,0,0,0,0
5982,614855718638584_661015154022640,292,1194,379,150,133,0,9,0,0
5983,614855718638584_660951394029016,36,3,1,36,0,0,0,0,0
5984,614855718638584_660928557364633,248,592,302,160,85,0,3,0,0
5985,614855718638584_660350297422459,172,1056,258,68,100,3,1,0,0
5986,614855718638584_660332857424203,10,1,0,10,0,0,0,0,0
5987,614855718638584_660318557425633,13,1,1,13,0,0,0,0,0
5988,614855718638584_660288854095270,35,0,0,35,0,0,0,0,0
5989,614855718638584_660285427428946,275,625,491,161,114,0,0,0,0
5990,614855718638584_660178574106298,16,0,1,16,0,0,0,0,0
5991,614855718638584_660167747440714,27,1,1,27,0,0,0,0,0
5992,614855718638584_660142797443209,34,1,1,34,0,0,0,0,0
5993,614855718638584_660135327443956,39,2,0,39,0,0,0,0,0
5994,614855718638584_660121364112019,30,1,0,30,0,0,0,0,0
5995,614855718638584_660117964112359,412,1680,553,255,153,2,2,0,0
5996,614855718638584_659664200824402,13,0,0,13,0,0,0,0,0
5997,614855718638584_659647660826056,20,0,1,20,0,0,0,0,0
5998,614855718638584_659627350828087,9,0,0,9,0,0,0,0,0
5999,614855718638584_659616000829222,272,339,158,156,112,3,1,0,0
6000,614855718638584_659568704167285,268,816,529,188,73,2,3,1,1
6001,614855718638584_659452837512205,19,0,0,19,0,0,0,0,0
6002,614855718638584_659449954179160,249,1209,431,163,85,0,1,0,0
6003,614855718638584_659446807512808,10,1,0,10,0,0,0,0,0
6004,614855718638584_659441287513360,13,0,0,13,0,0,0,0,0
6005,614855718638584_659415130849309,40,2,0,40,0,0,0,0,0
6006,614855718638584_659404070850415,333,1307,492,233,96,1,2,0,1
6007,614855718638584_658917784232377,207,391,259,127,77,2,0,1,0
6008,614855718638584_658891270901695,27,2,0,27,0,0,0,0,0
6009,614855718638584_658874127570076,38,4,0,38,0,0,0,0,0
6010,614855718638584_658864140904408,25,0,0,24,1,0,0,0,0
6011,614855718638584_658860690904753,407,1374,757,283,117,3,4,0,0
6012,614855718638584_658739974250158,12,0,0,12,0,0,0,0,0
6013,614855718638584_658730790917743,9,1,0,8,1,0,0,0,0
6014,614855718638584_658728274251328,26,0,0,25,1,0,0,0,0
6015,614855718638584_658721287585360,241,383,257,106,135,0,0,0,0
6016,614855718638584_658720187585470,3,0,0,3,0,0,0,0,0
6017,614855718638584_658708587586630,15,3,0,15,0,0,0,0,0
6018,614855718638584_658684854255670,267,859,426,197,67,0,2,1,0
6019,614855718638584_658221737635315,23,1,0,23,0,0,0,0,0
6020,614855718638584_658207310970091,3,0,0,3,0,0,0,0,0
6021,614855718638584_658205154303640,10,0,0,10,0,0,0,0,0
6022,614855718638584_658203487637140,214,779,377,143,68,2,1,0,0
6023,614855718638584_658194157638073,5,1,0,5,0,0,0,0,0
6024,614855718638584_658183334305822,11,0,0,10,1,0,0,0,0
6025,614855718638584_658150884309067,248,433,303,172,73,0,3,0,0
6026,614855718638584_658044820986340,16,0,0,16,0,0,0,0,0
6027,614855718638584_658026760988146,20,0,0,20,0,0,0,0,0
6028,614855718638584_658014050989417,212,1006,496,178,32,1,0,0,1
6029,614855718638584_657996410991181,14,0,0,14,0,0,0,0,0
6030,614855718638584_657970644327091,13,0,0,13,0,0,0,0,0
6031,614855718638584_657966710994151,282,1591,438,168,109,2,0,3,0
6032,614855718638584_657326714391484,25,1,0,25,0,0,0,0,0
6033,614855718638584_657315634392592,8,0,0,8,0,0,0,0,0
6034,614855718638584_657306891060133,20,0,0,20,0,0,0,0,0
6035,614855718638584_657304621060360,224,545,231,108,111,2,2,0,1
6036,614855718638584_657291671061655,14,0,0,14,0,0,0,0,0
6037,614855718638584_657284101062412,21,0,0,21,0,0,0,0,0
6038,614855718638584_657271071063715,23,1,0,23,0,0,0,0,0
6039,614855718638584_657268211064001,195,294,274,115,77,1,2,0,0
6040,614855718638584_657148777742611,14,0,0,13,1,0,0,0,0
6041,614855718638584_657139297743559,11,0,0,11,0,0,0,0,0
6042,614855718638584_657136384410517,42,1,0,41,1,0,0,0,0
6043,614855718638584_657135854410570,160,1183,217,81,79,0,0,0,0
6044,614855718638584_657117717745717,9,0,0,9,0,0,0,0,0
6045,614855718638584_657111107746378,31,0,0,31,0,0,0,0,0
6046,614855718638584_657102341080588,182,1142,346,107,70,1,4,0,0
6047,614855718638584_656591024465053,29,0,0,29,0,0,0,0,0
6048,614855718638584_656590257798463,214,1550,388,157,56,1,0,0,0
6049,614855718638584_656578067799682,10,1,0,10,0,0,0,0,0
6050,614855718638584_656566677800821,159,175,233,122,36,0,1,0,0
6051,614855718638584_656468967810592,22,1,0,21,1,0,0,0,0
6052,614855718638584_656456294478526,14,0,0,14,0,0,0,0,0
6053,614855718638584_656449171145905,16,1,1,16,0,0,0,0,0
6054,614855718638584_656441167813372,13,0,0,13,0,0,0,0,0
6055,614855718638584_656435104480645,135,214,159,91,42,1,1,0,0
6056,614855718638584_656418144482341,8,0,0,8,0,0,0,0,0
6057,614855718638584_656398754484280,233,1168,404,155,76,2,0,0,0
6058,614855718638584_655918701198952,12,0,1,12,0,0,0,0,0
6059,614855718638584_655889431201879,33,1,0,33,0,0,0,0,0
6060,614855718638584_655876037869885,336,1532,428,226,104,2,2,1,1
6061,614855718638584_655843731206449,26,0,0,25,1,0,0,0,0
6062,614855718638584_655838204540335,233,405,333,181,48,3,1,0,0
6063,614855718638584_655737291217093,19,1,0,19,0,0,0,0,0
6064,614855718638584_655718721218950,20,0,0,20,0,0,0,0,0
6065,614855718638584_655707144553441,183,908,266,122,58,0,2,0,1
6066,614855718638584_655704434553712,25,2,0,25,0,0,0,0,0
6067,614855718638584_655685507888938,16,2,0,16,0,0,0,0,0
6068,614855718638584_655675774556578,49,4,0,49,0,0,0,0,0
6069,614855718638584_655665381224284,295,1357,474,235,56,0,2,2,0
6070,614855718638584_655176324606523,22,1,0,22,0,0,0,0,0
6071,614855718638584_655153647942124,14,1,0,14,0,0,0,0,0
6072,614855718638584_655148354609320,14,0,0,14,0,0,0,0,0
6073,614855718638584_655139761276846,230,1315,348,127,98,0,4,0,1
6074,614855718638584_655122547945234,26,0,0,26,0,0,0,0,0
6075,614855718638584_655111974612958,241,336,432,205,33,1,1,1,0
6076,614855718638584_655004377957051,19,0,0,19,0,0,0,0,0
6077,614855718638584_655002727957216,12,2,0,12,0,0,0,0,0
6078,614855718638584_654997597957729,33,3,0,33,0,0,0,0,0
6079,614855718638584_654991124625043,10,3,0,10,0,0,0,0,0
6080,614855718638584_654982517959237,166,287,153,91,75,0,0,0,0
6081,614855718638584_654981737959315,5,1,0,5,0,0,0,0,0
6082,614855718638584_654948681295954,32,2,0,32,0,0,0,0,0
6083,614855718638584_654936544630501,398,2314,742,320,73,1,3,1,0
6084,614855718638584_654465824677573,10,1,0,10,0,0,0,0,0
6085,614855718638584_654460041344818,296,1756,422,136,151,1,6,1,1
6086,614855718638584_654432788014210,173,221,248,114,53,3,3,0,0
6087,614855718638584_654292114694944,29,0,0,29,0,0,0,0,0
6088,614855718638584_654285428028946,271,1516,505,172,93,2,1,3,0
6089,614855718638584_654282734695882,19,2,0,19,0,0,0,0,0
6090,614855718638584_654253881365434,222,1711,463,163,56,1,2,0,0
6091,614855718638584_653790598078429,23,1,0,23,0,0,0,0,0
6092,614855718638584_653767774747378,17,0,0,17,0,0,0,0,0
6093,614855718638584_653763308081158,176,171,146,82,89,3,2,0,0
6094,614855718638584_653755181415304,21,0,0,21,0,0,0,0,0
6095,614855718638584_653737321417090,30,0,0,30,0,0,0,0,0
6096,614855718638584_653709244753231,394,2379,471,229,159,1,3,1,1
6097,614855718638584_653600668097422,3,0,0,3,0,0,0,0,0
6098,614855718638584_653573798100109,211,948,245,154,57,0,0,0,0
6099,614855718638584_653560938101395,24,4,0,24,0,0,0,0,0
6100,614855718638584_653543091436513,24,0,0,24,0,0,0,0,0
6101,614855718638584_653539928103496,281,1858,339,201,78,0,2,0,0
6102,614855718638584_653088144815341,12,0,0,12,0,0,0,0,0
6103,614855718638584_653068921483930,5,2,0,5,0,0,0,0,0
6104,614855718638584_653059518151537,9,0,0,9,0,0,0,0,0
6105,614855718638584_653046701486152,179,306,65,117,60,1,1,0,0
6106,614855718638584_653034401487382,20,1,1,20,0,0,0,0,0
6107,614855718638584_653031754820980,12,0,0,12,0,0,0,0,0
6108,614855718638584_653025898154899,144,238,113,120,23,1,0,0,0
6109,614855718638584_653003591490463,120,126,100,98,20,2,0,0,0
6110,614855718638584_652898081501014,10,0,0,10,0,0,0,0,0
6111,614855718638584_652880971502725,13,2,0,13,0,0,0,0,0
6112,614855718638584_652869934837162,13,0,0,13,0,0,0,0,0
6113,614855718638584_652868524837303,173,578,153,125,47,0,0,1,0
6114,614855718638584_652860741504748,19,0,0,19,0,0,0,0,0
6115,614855718638584_652836964840459,30,0,0,30,0,0,0,0,0
6116,614855718638584_652835771507245,232,1045,253,149,81,0,1,0,1
6117,614855718638584_652373548220134,32,6,1,32,0,0,0,0,0
6118,614855718638584_652365851554237,6,0,0,6,0,0,0,0,0
6119,614855718638584_652329701557852,15,0,1,15,0,0,0,0,0
6120,614855718638584_652321711558651,9,0,0,9,0,0,0,0,0
6121,614855718638584_652319811558841,0,0,0,0,0,0,0,0,0
6122,614855718638584_652317524892403,241,938,282,134,102,0,5,0,0
6123,614855718638584_652305598226929,18,0,0,18,0,0,0,0,0
6124,614855718638584_652292754894880,147,226,207,111,36,0,0,0,0
6125,614855718638584_652152301575592,197,505,110,126,63,2,4,1,1
6126,614855718638584_652148744909281,33,1,0,33,0,0,0,0,0
6127,614855718638584_652139731576849,18,3,0,18,0,0,0,0,0
6128,614855718638584_652122324911923,242,1153,303,180,58,2,1,0,1
6129,614855718638584_651675548289934,15,1,0,14,1,0,0,0,0
6130,614855718638584_651668148290674,12,1,0,12,0,0,0,0,0
6131,614855718638584_651646258292863,13,0,0,13,0,0,0,0,0
6132,614855718638584_651629344961221,202,377,117,116,84,0,2,0,0
6133,614855718638584_651626514961504,23,0,0,23,0,0,0,0,0
6134,614855718638584_651618941628928,7,0,0,7,0,0,0,0,0
6135,614855718638584_651614468296042,9,0,0,9,0,0,0,0,0
6136,614855718638584_651592168298272,24,0,0,24,0,0,0,0,0
6137,614855718638584_651589934965162,246,1035,322,191,51,1,3,0,0
6138,614855718638584_651462671644555,126,266,72,77,48,0,1,0,0
6139,614855718638584_651459494978206,9,0,0,9,0,0,0,0,0
6140,614855718638584_651455548311934,6,0,0,6,0,0,0,0,0
6141,614855718638584_651451711645651,8,0,0,7,1,0,0,0,0
6142,614855718638584_651425848314904,22,0,0,22,0,0,0,0,0
6143,614855718638584_651424914981664,288,953,304,185,100,1,2,0,0
6144,614855718638584_650953185028837,14,0,0,14,0,0,0,0,0
6145,614855718638584_650928331697989,6,0,0,6,0,0,0,0,0
6146,614855718638584_650917581699064,189,410,112,137,50,0,2,0,0
6147,614855718638584_650913185032837,13,0,0,13,0,0,0,0,0
6148,614855718638584_650897015034454,23,0,0,22,1,0,0,0,0
6149,614855718638584_650871748370314,22,0,0,22,0,0,0,0,0
6150,614855718638584_650866221704200,319,3053,403,213,98,4,2,2,0
6151,614855718638584_650731558384333,11,1,2,11,0,0,0,0,0
6152,614855718638584_650720601718762,23,0,2,23,0,0,0,0,0
6153,614855718638584_650701675053988,412,1485,452,288,121,1,1,0,1
6154,614855718638584_650212075102948,287,916,286,165,119,0,1,1,1
6155,614855718638584_650189408438548,10,0,0,10,0,0,0,0,0
6156,614855718638584_650174995106656,226,238,238,139,83,3,1,0,0
6157,614855718638584_650071035117052,22,0,0,21,1,0,0,0,0
6158,614855718638584_650063535117802,12,0,0,11,1,0,0,0,0
6159,614855718638584_650045651786257,28,5,0,28,0,0,0,0,0
6160,614855718638584_650025288454960,14,0,0,14,0,0,0,0,0
6161,614855718638584_650020015122154,394,2195,403,269,122,1,2,0,0
6162,614855718638584_649397111851111,31,2,0,31,0,0,0,0,0
6163,614855718638584_649396305184525,18,1,0,17,1,0,0,0,0
6164,614855718638584_649395568517932,4,0,0,4,0,0,0,0,0
6165,614855718638584_649383875185768,115,179,64,89,25,1,0,0,0
6166,614855718638584_649340645190091,27,0,0,27,0,0,0,0,0
6167,614855718638584_649334728524016,370,1049,300,269,94,2,5,0,0
6168,614855718638584_648846175239538,165,296,100,89,74,0,2,0,0
6169,614855718638584_648825531908269,13,1,0,13,0,0,0,0,0
6170,819700534875473_1002372733274918,376,20,3,354,19,3,0,0,0
6171,819700534875473_1001982519980606,255,7,4,249,6,0,0,0,0
6172,819700534875473_1000607730118085,1704,21,3,1685,15,2,2,0,0
6173,819700534875473_999880033524188,205,39,4,197,4,4,0,0,0
6174,819700534875473_998824716963053,336,42,2,285,5,0,0,46,0
6175,819700534875473_997075427137982,111,2,1,110,1,0,0,0,0
6176,819700534875473_995933077252217,357,18,9,352,3,1,1,0,0
6177,819700534875473_995839410594917,114,7,0,109,3,2,0,0,0
6178,819700534875473_995218893990302,133,7,1,127,6,0,0,0,0
6179,819700534875473_993975437447981,532,32,4,480,47,5,0,0,0
6180,819700534875473_993602007485324,231,16,2,216,3,0,0,12,0
6181,819700534875473_993049450873913,684,38,14,676,7,0,1,0,0
6182,819700534875473_991757311003127,1627,30,3,1607,17,3,0,0,0
6183,819700534875473_990066331172225,791,34,2,770,16,5,0,0,0
6184,819700534875473_988583821320476,1404,39,5,1390,12,1,1,0,0
6185,819700534875473_985229911655867,824,106,6,810,10,4,0,0,0
6186,819700534875473_984750728370452,295,18,0,288,4,0,0,3,0
6187,819700534875473_983794271799431,1957,124,10,1908,27,21,1,0,0
6188,819700534875473_981835315328660,1730,161,4,1710,12,8,0,0,0
6189,819700534875473_980941638751361,1655,47,4,1632,9,13,1,0,0
6190,819700534875473_978746665637525,237,67,1,233,3,1,0,0,0
6191,819700534875473_977201195792072,360,22,10,347,2,5,0,6,0
6192,819700534875473_976401089205416,2635,308,11,2605,19,11,0,0,0
6193,819700534875473_974461939399331,324,45,3,280,0,17,1,19,7
6194,819700534875473_972433889602136,1271,94,9,1249,11,8,2,1,0
6195,819700534875473_971940472984811,851,100,11,834,5,10,2,0,0
6196,819700534875473_968264653352393,1992,36,1,1969,16,7,0,0,0
6197,819700534875473_967787160066809,4315,24,3,4241,51,19,4,0,0
6198,819700534875473_966878030157722,4114,104,3,4054,36,23,0,1,0
6199,819700534875473_966629653515893,95,3,2,90,2,3,0,0,0
6200,819700534875473_966156923563166,111,9,2,107,1,2,1,0,0
6201,819700534875473_965614580284067,796,143,9,791,5,0,0,0,0
6202,819700534875473_965407870304738,508,12,3,499,8,0,1,0,0
6203,819700534875473_964582740387251,2506,287,28,2483,9,12,2,0,0
6204,819700534875473_963754250470100,251,29,5,228,0,3,0,1,19
6205,819700534875473_962799373898921,1244,218,9,1226,5,12,1,0,0
6206,819700534875473_962694150576110,75,2,0,71,3,0,1,0,0
6207,819700534875473_962061653972693,867,90,11,858,1,7,0,0,1
6208,819700534875473_962032993975559,87,5,2,79,3,5,0,0,0
6209,819700534875473_960466324132226,614,78,15,599,7,8,0,0,0
6210,819700534875473_960320564146802,2420,75,17,2392,20,8,0,0,0
6211,819700534875473_958291217683070,86,5,3,80,2,4,0,0,0
6212,819700534875473_957697307742461,488,20,8,484,4,0,0,0,0
6213,819700534875473_957599447752247,157,16,3,145,1,11,0,0,0
6214,819700534875473_956769714501887,547,71,7,535,6,6,0,0,0
6215,819700534875473_955793427932849,1168,104,49,1133,17,17,1,0,0
6216,819700534875473_955743124604546,879,165,18,867,4,8,0,0,0
6217,819700534875473_955149101330615,114,6,1,108,3,3,0,0,0
6218,819700534875473_954387151406810,186,15,1,172,3,11,0,0,0
6219,819700534875473_953048221540703,1985,39,21,1961,11,12,0,1,0
6220,819700534875473_951614605017398,985,71,42,962,5,16,2,0,0
6221,819700534875473_1002372733274918,376,20,3,354,19,3,0,0,0
6222,819700534875473_1001982519980606,255,7,4,249,6,0,0,0,0
